2020-03-08 17:34:18,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:19,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:19,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:20,DC-71-96-76-07-C8,192.168.50.43,78-24-AF-D0-FA-78,13.226.219.39,66
2020-03-08 17:34:20,78-24-AF-D0-FA-78,13.226.219.39,DC-71-96-76-07-C8,192.168.50.43,66
2020-03-08 17:34:21,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:21,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:21,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:22,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:22,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:22,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:24,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:24,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:24,78-24-AF-D0-FA-78,250.120.192.168,DC-71-96-76-07-C8,50.1.220.113,60
2020-03-08 17:34:24,DC-71-96-76-07-C8,7.200.192.168,78-24-AF-D0-FA-78,50.43.120.36,42
2020-03-08 17:34:25,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:25,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:26,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:26,DC-71-96-76-07-C8,7.200.192.168,78-24-AF-D0-FA-78,50.43.0.0,42
2020-03-08 17:34:26,78-24-AF-D0-FA-78,250.120.192.168,DC-71-96-76-07-C8,50.1.220.113,42
2020-03-08 17:34:26,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:27,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:28,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
src mac:
78-24-AF-D0-FA-78,168
88-D7-F6-40-31-35,2980
DC-71-96-76-07-C8,150
dst mac:
78-24-AF-D0-FA-78,150
DC-71-96-76-07-C8,168
FF-FF-FF-FF-FF-FF,2980
src ip:
7.200.192.168,84
13.226.219.39,66
49.53.192.168,540
192.168.50.43,66
192.168.50.92,2440
250.120.192.168,102
dst ip:
13.226.219.39,66
50.1.220.113,102
50.43.0.0,42
50.43.120.36,42
50.92.0.0,540
192.168.50.43,66
192.168.50.255,2440
2020-03-08 17:34:28,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:29,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:30,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:30,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
2020-03-08 17:34:30,88-D7-F6-40-31-35,192.168.50.92,FF-FF-FF-FF-FF-FF,192.168.50.255,305
2020-03-08 17:34:31,DC-71-96-76-07-C8,192.168.50.43,78-24-AF-D0-FA-78,13.226.219.39,66
2020-03-08 17:34:31,78-24-AF-D0-FA-78,13.226.219.39,DC-71-96-76-07-C8,192.168.50.43,66
2020-03-08 17:34:31,88-D7-F6-40-31-35,49.53.192.168,FF-FF-FF-FF-FF-FF,50.92.0.0,60
